Production_ID,ProductionStatus,Order_ID,Member_ID,EventTimestamp
2196,Complete,700,20,2024-06-13
2197,Complete,365,38,2024-06-13
2198,Complete,673,28,2024-06-13
2199,In Delivery,1086,38,2024-06-13
2200,In Delivery,1543,26,2024-06-13
2201,In Delivery,90,7,2024-06-13
2202,Cancelled,813,35,2024-06-13
2203,Cancelled,1515,26,2024-06-13
2204,Complete,218,30,2024-06-13
2205,In Delivery,1574,39,2024-06-13
2206,In Delivery,1135,2,2024-06-13
2207,In Process,1196,37,2024-06-13
2208,Complete,1249,7,2024-06-13
2209,In Process,917,18,2024-06-13
2210,Cancelled,227,10,2024-06-13
2211,Cancelled,38,13,2024-06-13
2212,Complete,1846,19,2024-06-13
2213,Complete,1379,11,2024-06-13
2214,In Delivery,1637,16,2024-06-13
2215,In Process,1669,12,2024-06-13
2216,Complete,1091,25,2024-06-13
2217,Cancelled,324,6,2024-06-13
2218,Complete,144,10,2024-06-13
2219,In Process,1430,19,2024-06-13
2220,Cancelled,60,30,2024-06-13
2221,Cancelled,1886,15,2024-06-13
2222,In Process,1861,11,2024-06-13
2223,Cancelled,1739,2,2024-06-13
2224,Complete,900,1,2024-06-13
2225,In Delivery,282,10,2024-06-13
2226,In Delivery,1939,7,2024-06-13
2227,In Delivery,734,31,2024-06-13
2228,In Process,1243,4,2024-06-13
2229,Cancelled,1024,32,2024-06-13
2230,Complete,347,2,2024-06-13
2231,In Delivery,481,40,2024-06-13
2232,Cancelled,238,12,2024-06-13
2233,Cancelled,1511,21,2024-06-13
2234,Complete,566,10,2024-06-13
2235,In Process,961,33,2024-06-13
2236,In Process,677,35,2024-06-13
2237,In Process,1134,27,2024-06-13
2238,In Delivery,698,33,2024-06-13
2239,In Delivery,1780,28,2024-06-13
2240,Complete,875,21,2024-06-13
2241,In Process,1377,2,2024-06-13
2242,Complete,1783,10,2024-06-13
2243,In Delivery,211,7,2024-06-13
2244,Cancelled,592,25,2024-06-13
2245,Cancelled,797,10,2024-06-13
2246,Complete,1843,35,2024-06-13
2247,Complete,252,36,2024-06-13
2248,In Process,1387,24,2024-06-13
2249,Complete,1658,16,2024-06-13
2250,In Process,1414,33,2024-06-13
2251,Complete,435,2,2024-06-13
2252,In Delivery,1383,2,2024-06-13
2253,Cancelled,26,20,2024-06-13
2254,Cancelled,925,2,2024-06-13
2255,Cancelled,807,7,2024-06-13
2256,Complete,1526,39,2024-06-13
2257,Cancelled,1112,29,2024-06-13
2258,In Process,632,3,2024-06-13
2259,Complete,1051,36,2024-06-13
2260,Cancelled,1181,36,2024-06-13
2261,In Delivery,1711,37,2024-06-13
2262,Complete,1236,3,2024-06-13
2263,Cancelled,773,33,2024-06-13
2264,In Delivery,1318,33,2024-06-13
2265,Cancelled,353,6,2024-06-13
2266,In Process,858,32,2024-06-13
2267,Complete,1129,27,2024-06-13
2268,Complete,310,2,2024-06-13
2269,Cancelled,156,23,2024-06-13
2270,In Process,358,7,2024-06-13
2271,In Process,432,23,2024-06-13
2272,Complete,1934,7,2024-06-13
2273,In Process,1304,7,2024-06-13
2274,In Process,1040,9,2024-06-13
2275,In Process,591,18,2024-06-13
2276,Cancelled,1166,26,2024-06-13
2277,Complete,1180,29,2024-06-13
2278,Cancelled,706,9,2024-06-13
2279,In Process,443,34,2024-06-13
2280,In Process,1215,20,2024-06-13
2281,Complete,1658,11,2024-06-13
2282,Complete,1174,24,2024-06-13
2283,Complete,1912,12,2024-06-13
2284,Cancelled,1179,34,2024-06-13
2285,In Process,1561,35,2024-06-13
2286,Cancelled,29,10,2024-06-13
2287,In Delivery,1412,15,2024-06-13
2288,In Process,13,9,2024-06-13
2289,Complete,411,22,2024-06-13
2290,Cancelled,520,14,2024-06-13
2291,Cancelled,471,20,2024-06-13
2292,Complete,72,32,2024-06-13
2293,In Process,657,27,2024-06-13
2294,Cancelled,1290,32,2024-06-13
2295,In Delivery,1302,30,2024-06-13
2296,In Process,647,6,2024-06-13
2297,Cancelled,665,35,2024-06-13
2298,Cancelled,695,13,2024-06-13
2299,In Delivery,232,40,2024-06-13
2300,Complete,298,11,2024-06-13
2301,In Process,1605,20,2024-06-13
2302,In Process,1182,22,2024-06-13
2303,In Delivery,866,2,2024-06-13
2304,Cancelled,640,27,2024-06-13
2305,In Delivery,1310,29,2024-06-13
2306,In Process,153,26,2024-06-13
2307,Cancelled,86,9,2024-06-13
2308,Cancelled,380,29,2024-06-13
2309,In Process,30,11,2024-06-13
2310,Complete,1232,17,2024-06-13
2311,In Process,927,24,2024-06-13
2312,Cancelled,754,8,2024-06-13
2313,In Delivery,905,24,2024-06-13
2314,Cancelled,1620,29,2024-06-13
2315,Complete,1067,17,2024-06-13
2316,In Process,585,29,2024-06-13
2317,In Process,387,5,2024-06-13
2318,Complete,1263,7,2024-06-13
2319,Complete,1802,13,2024-06-13
2320,In Process,1717,4,2024-06-13
2321,In Process,189,16,2024-06-13
2322,In Process,865,7,2024-06-13
2323,Complete,1157,25,2024-06-13
2324,Cancelled,1182,4,2024-06-13
2325,In Delivery,1025,23,2024-06-13
2326,Complete,1880,16,2024-06-13
2327,Cancelled,867,27,2024-06-13
2328,Cancelled,675,18,2024-06-13
2329,In Process,1984,24,2024-06-13
2330,Cancelled,1433,30,2024-06-13
2331,In Process,442,5,2024-06-13
2332,In Delivery,1934,12,2024-06-13
2333,In Delivery,413,18,2024-06-13
2334,Complete,1118,11,2024-06-13
2335,Cancelled,202,12,2024-06-13
2336,Complete,1054,17,2024-06-13
2337,In Delivery,1309,21,2024-06-13
2338,In Process,1966,12,2024-06-13
2339,In Delivery,1611,9,2024-06-13
2340,In Process,1671,39,2024-06-13
2341,Complete,1379,1,2024-06-13
2342,In Delivery,759,40,2024-06-13
2343,In Delivery,1992,38,2024-06-13
2344,Cancelled,1599,12,2024-06-13
2345,Cancelled,848,4,2024-06-13
2346,Cancelled,469,7,2024-06-13
2347,In Process,1211,5,2024-06-13
2348,Complete,1347,1,2024-06-13
2349,In Process,1827,30,2024-06-13
2350,In Process,290,1,2024-06-13
2351,Complete,1172,13,2024-06-13
2352,In Delivery,327,21,2024-06-13
2353,Complete,287,35,2024-06-13
2354,Complete,1646,21,2024-06-13
2355,Complete,1426,39,2024-06-13
2356,In Process,1539,1,2024-06-13
2357,Cancelled,1417,28,2024-06-13
2358,Complete,194,21,2024-06-13
2359,In Process,920,10,2024-06-13
2360,Complete,1141,2,2024-06-13
2361,Cancelled,284,38,2024-06-13
2362,Cancelled,981,17,2024-06-13
2363,Cancelled,518,36,2024-06-13
2364,In Process,1981,2,2024-06-13
2365,In Process,132,9,2024-06-13
2366,In Delivery,1266,20,2024-06-13
2367,In Delivery,817,20,2024-06-13
2368,In Delivery,1351,4,2024-06-13
2369,Cancelled,369,32,2024-06-13
2370,In Process,1760,6,2024-06-13
2371,In Process,1863,1,2024-06-13
2372,In Process,277,22,2024-06-13
2373,Complete,1020,20,2024-06-13
2374,In Process,1244,18,2024-06-13
2375,In Delivery,1486,9,2024-06-13
2376,In Process,511,20,2024-06-13
2377,In Delivery,1470,30,2024-06-13
2378,Cancelled,757,32,2024-06-13
2379,In Delivery,369,31,2024-06-13
2380,In Process,273,26,2024-06-13
2381,Cancelled,159,26,2024-06-13
2382,Complete,610,25,2024-06-13
2383,In Process,1955,15,2024-06-13
2384,In Process,193,10,2024-06-13
2385,In Process,1795,6,2024-06-13
2386,In Delivery,567,3,2024-06-13
2387,In Process,1495,11,2024-06-13
2388,In Process,973,19,2024-06-13
2389,In Process,1152,27,2024-06-13
2390,In Process,1670,23,2024-06-13
2391,In Delivery,1669,33,2024-06-13
2392,In Delivery,903,14,2024-06-13
2393,Cancelled,72,28,2024-06-13
2394,In Process,996,21,2024-06-13
2395,In Process,1316,1,2024-06-13
2396,In Delivery,1365,7,2024-06-13
2397,In Delivery,1,33,2024-06-13
2398,Complete,1904,15,2024-06-13
2399,Cancelled,870,1,2024-06-13
2400,In Process,283,11,2024-06-13
2401,Complete,1065,30,2024-06-13
2402,In Delivery,1685,23,2024-06-13
2403,Complete,107,12,2024-06-13
2404,Complete,656,33,2024-06-13
2405,In Process,585,19,2024-06-13
2406,Complete,619,22,2024-06-13
2407,In Delivery,270,23,2024-06-13
2408,In Delivery,1441,12,2024-06-13
2409,Cancelled,458,36,2024-06-13
2410,Cancelled,614,29,2024-06-13
2411,In Process,1377,19,2024-06-13
2412,Complete,1200,5,2024-06-13
2413,Cancelled,1287,5,2024-06-13
2414,Cancelled,781,30,2024-06-13
2415,Complete,408,10,2024-06-13
2416,Complete,1094,15,2024-06-13
2417,In Delivery,81,10,2024-06-13
2418,Cancelled,447,33,2024-06-13
2419,Cancelled,1108,16,2024-06-13
2420,In Process,780,39,2024-06-13
2421,Complete,128,21,2024-06-13
2422,Cancelled,1985,39,2024-06-13
2423,Cancelled,1315,35,2024-06-13
2424,In Process,653,29,2024-06-13
2425,Cancelled,103,4,2024-06-13
2426,Complete,370,14,2024-06-13
2427,Complete,1855,38,2024-06-13
2428,Cancelled,267,1,2024-06-13
2429,Cancelled,982,13,2024-06-13
2430,Cancelled,1803,12,2024-06-13
2431,Complete,1182,10,2024-06-13
2432,Cancelled,668,4,2024-06-13
2433,Cancelled,573,30,2024-06-13
2434,Complete,752,1,2024-06-13
2435,In Delivery,1500,24,2024-06-13
2436,Cancelled,1939,7,2024-06-13
2437,In Delivery,1220,34,2024-06-13
2438,In Delivery,529,10,2024-06-13
2439,In Process,1612,13,2024-06-13
2440,In Process,1063,22,2024-06-13
2441,In Delivery,724,19,2024-06-13
2442,In Process,1992,24,2024-06-13
2443,In Delivery,405,23,2024-06-13
2444,Complete,1747,5,2024-06-13
2445,Cancelled,1405,19,2024-06-13
2446,Cancelled,1659,5,2024-06-13
2447,Cancelled,598,24,2024-06-13
2448,Cancelled,630,33,2024-06-13
2449,Cancelled,719,11,2024-06-13
2450,Complete,900,1,2024-06-13
2451,Complete,1172,1,2024-06-13
2452,Complete,1889,26,2024-06-13
2453,Complete,479,9,2024-06-13
2454,Complete,1804,35,2024-06-13
2455,In Process,337,34,2024-06-13
2456,Cancelled,1508,14,2024-06-13
2457,In Process,1045,29,2024-06-13
2458,Cancelled,1581,11,2024-06-13
2459,In Process,521,24,2024-06-13
2460,In Process,1334,25,2024-06-13
2461,Cancelled,959,1,2024-06-13
2462,Cancelled,620,26,2024-06-13
2463,Cancelled,292,10,2024-06-13
2464,Complete,514,36,2024-06-13
2465,Complete,1997,7,2024-06-13
2466,In Process,864,11,2024-06-13
2467,In Delivery,597,18,2024-06-13
2468,Complete,1944,5,2024-06-13
2469,Complete,1609,15,2024-06-13
2470,Cancelled,1898,33,2024-06-13
2471,Complete,1050,28,2024-06-13
2472,Complete,264,9,2024-06-13
2473,Complete,478,16,2024-06-13
2474,In Delivery,1319,26,2024-06-13
2475,In Delivery,1025,15,2024-06-13
2476,Cancelled,748,26,2024-06-13
2477,Complete,785,20,2024-06-13
2478,Complete,1694,28,2024-06-13
2479,Cancelled,1968,11,2024-06-13
2480,Complete,335,12,2024-06-13
2481,Complete,648,9,2024-06-13
2482,Cancelled,628,7,2024-06-13
2483,In Delivery,337,10,2024-06-13
2484,Cancelled,1790,11,2024-06-13
2485,Complete,659,38,2024-06-13
2486,Complete,418,26,2024-06-13
2487,Cancelled,682,2,2024-06-13
2488,In Delivery,1551,24,2024-06-13
2489,In Process,772,18,2024-06-13
2490,Cancelled,1594,5,2024-06-13
2491,In Process,1422,14,2024-06-13
2492,Cancelled,717,35,2024-06-13
2493,Complete,557,28,2024-06-13
2494,Cancelled,1185,6,2024-06-13
2495,Cancelled,1237,30,2024-06-13
2496,Complete,1046,28,2024-06-13
2497,In Delivery,1908,23,2024-06-13
2498,In Process,1875,2,2024-06-13
2499,In Process,989,35,2024-06-13
2500,In Delivery,1516,20,2024-06-13
2501,Cancelled,1764,9,2024-06-13
2502,In Delivery,175,15,2024-06-13
2503,Complete,245,14,2024-06-13
2504,Complete,1705,32,2024-06-13
2505,Cancelled,250,22,2024-06-13
2506,In Process,899,37,2024-06-13
2507,In Delivery,865,40,2024-06-13
2508,In Delivery,1389,12,2024-06-13
2509,In Process,801,7,2024-06-13
2510,Cancelled,1361,14,2024-06-13
2511,In Process,417,23,2024-06-13
2512,Complete,1250,11,2024-06-13
2513,Cancelled,202,4,2024-06-13
2514,In Delivery,246,11,2024-06-13
2515,In Process,1757,33,2024-06-13
2516,In Delivery,109,30,2024-06-13
2517,Complete,1934,35,2024-06-13
2518,In Delivery,1343,24,2024-06-13
2519,In Process,1036,9,2024-06-13
2520,Cancelled,648,21,2024-06-13
2521,Complete,355,13,2024-06-13
2522,In Process,1821,36,2024-06-13
2523,Cancelled,534,30,2024-06-13
2524,In Delivery,1843,32,2024-06-13
2525,Cancelled,255,11,2024-06-13
2526,In Process,34,21,2024-06-13
2527,Cancelled,1385,40,2024-06-13
2528,Cancelled,1179,25,2024-06-13
2529,Cancelled,1260,29,2024-06-13
2530,In Process,946,33,2024-06-13
2531,Cancelled,663,24,2024-06-13
2532,In Process,29,34,2024-06-13
2533,Complete,15,15,2024-06-13
2534,Complete,401,40,2024-06-13
2535,In Process,524,32,2024-06-13
2536,In Process,1572,2,2024-06-13
2537,Complete,1216,18,2024-06-13
2538,In Delivery,258,29,2024-06-13
2539,Complete,1534,1,2024-06-13
2540,Cancelled,1813,13,2024-06-13
2541,Cancelled,857,35,2024-06-13
2542,In Process,729,21,2024-06-13
2543,In Delivery,443,40,2024-06-13
2544,In Process,1788,13,2024-06-13
2545,In Delivery,417,23,2024-06-13
2546,Cancelled,116,7,2024-06-13
2547,Cancelled,1350,40,2024-06-13
2548,Cancelled,1326,20,2024-06-13
2549,In Process,1387,39,2024-06-13
2550,In Delivery,1531,19,2024-06-13
2551,Cancelled,1312,34,2024-06-13
2552,Complete,689,21,2024-06-13
2553,Cancelled,730,26,2024-06-13
2554,In Process,1442,18,2024-06-13
2555,In Process,1,27,2024-06-13
2556,Complete,499,6,2024-06-13
2557,In Delivery,1574,38,2024-06-13
2558,In Process,342,31,2024-06-13
2559,In Delivery,58,37,2024-06-13
2560,Cancelled,1223,40,2024-06-13
2561,Complete,559,14,2024-06-13
2562,In Process,1822,30,2024-06-13
2563,Cancelled,902,25,2024-06-13
2564,In Delivery,562,22,2024-06-13
2565,In Delivery,39,23,2024-06-13
2566,In Delivery,1283,40,2024-06-13
2567,Cancelled,1601,9,2024-06-13
2568,Complete,424,34,2024-06-13
2569,In Process,365,4,2024-06-13
2570,Complete,79,8,2024-06-13
2571,In Process,943,25,2024-06-13
2572,Complete,1107,4,2024-06-13
2573,Complete,822,22,2024-06-13
2574,In Delivery,1776,27,2024-06-13
2575,In Process,555,34,2024-06-13
2576,In Process,1624,20,2024-06-13
2577,Cancelled,1800,37,2024-06-13
2578,In Process,1259,10,2024-06-13
2579,In Process,407,4,2024-06-13
2580,In Process,1357,4,2024-06-13
2581,Cancelled,1950,26,2024-06-13
2582,In Delivery,1268,14,2024-06-13
2583,In Delivery,1746,14,2024-06-13
2584,Complete,348,35,2024-06-13
2585,Cancelled,328,20,2024-06-13
2586,Cancelled,82,32,2024-06-13
2587,Complete,68,8,2024-06-13
2588,Cancelled,1158,22,2024-06-13
2589,Complete,216,13,2024-06-13
2590,Complete,1441,29,2024-06-13
2591,Complete,1002,17,2024-06-13
2592,In Process,1721,37,2024-06-13
2593,In Process,1929,6,2024-06-13
2594,Complete,1566,29,2024-06-13
2595,Complete,1051,9,2024-06-13
2596,In Delivery,536,31,2024-06-13
2597,In Process,718,20,2024-06-13
2598,In Delivery,467,36,2024-06-13
2599,Complete,848,35,2024-06-13
2600,In Delivery,1477,32,2024-06-13
2601,In Delivery,998,33,2024-06-13
2602,In Process,1850,19,2024-06-13
2603,In Process,67,35,2024-06-13
2604,Cancelled,745,19,2024-06-13
2605,In Delivery,866,3,2024-06-13
2606,In Delivery,871,38,2024-06-13
2607,Cancelled,332,12,2024-06-13
2608,In Delivery,404,1,2024-06-13
2609,Cancelled,1326,10,2024-06-13
2610,Cancelled,1191,28,2024-06-13
2611,Complete,9,33,2024-06-13
2612,Complete,687,18,2024-06-13
2613,Complete,708,33,2024-06-13
2614,In Delivery,1831,30,2024-06-13
2615,In Process,981,35,2024-06-13
2616,In Delivery,419,5,2024-06-13
2617,Cancelled,129,29,2024-06-13
2618,In Process,928,4,2024-06-13
2619,Cancelled,1501,8,2024-06-13
2620,Cancelled,1144,17,2024-06-13
2621,Cancelled,1820,29,2024-06-13
2622,Complete,941,20,2024-06-13
2623,In Process,894,35,2024-06-13
2624,In Process,602,11,2024-06-13
2625,In Delivery,105,13,2024-06-13
2626,In Process,911,13,2024-06-13
2627,In Delivery,985,18,2024-06-13
2628,Complete,1996,31,2024-06-13
2629,Cancelled,1505,14,2024-06-13
2630,In Delivery,1972,40,2024-06-13
2631,In Process,1097,6,2024-06-13
2632,In Process,955,21,2024-06-13
2633,In Process,1918,26,2024-06-13
2634,Complete,472,32,2024-06-13
2635,In Delivery,1812,15,2024-06-13
2636,In Delivery,1689,29,2024-06-13
2637,Cancelled,1982,28,2024-06-13
2638,In Delivery,1168,24,2024-06-13
2639,Complete,1378,31,2024-06-13
2640,Cancelled,1647,33,2024-06-13
2641,In Process,973,17,2024-06-13
2642,In Process,1580,40,2024-06-13
2643,In Process,995,40,2024-06-13
2644,Cancelled,236,23,2024-06-13
2645,Complete,1427,38,2024-06-13
2646,In Process,1872,3,2024-06-13
2647,Complete,1020,14,2024-06-13
2648,Cancelled,1990,40,2024-06-13
2649,In Process,1399,16,2024-06-13
2650,Cancelled,588,15,2024-06-13
2651,Cancelled,915,10,2024-06-13
2652,In Delivery,238,16,2024-06-13
2653,Cancelled,803,17,2024-06-13
2654,In Process,851,31,2024-06-13
2655,Complete,1600,13,2024-06-13
2656,In Process,1654,3,2024-06-13
2657,In Delivery,842,30,2024-06-13
2658,Cancelled,1436,3,2024-06-13
2659,In Process,1607,4,2024-06-13
2660,In Delivery,338,18,2024-06-13
2661,Complete,868,1,2024-06-13
2662,In Process,1549,20,2024-06-13
2663,Cancelled,1181,39,2024-06-13
2664,In Process,380,20,2024-06-13
2665,In Process,1662,32,2024-06-13
2666,In Delivery,219,1,2024-06-13
2667,Cancelled,583,2,2024-06-13
2668,Complete,1487,26,2024-06-13
2669,In Delivery,220,6,2024-06-13
2670,In Delivery,126,35,2024-06-13
2671,Cancelled,1392,37,2024-06-13
2672,Complete,1106,25,2024-06-13
2673,In Process,508,5,2024-06-13
2674,Complete,1843,12,2024-06-13
2675,In Process,1569,23,2024-06-13
2676,In Process,1168,17,2024-06-13
2677,In Delivery,1774,2,2024-06-13
2678,In Process,929,22,2024-06-13
2679,In Process,214,6,2024-06-13
2680,Cancelled,1927,2,2024-06-13
2681,Complete,641,27,2024-06-13
2682,In Delivery,856,21,2024-06-13
2683,In Delivery,1669,25,2024-06-13
2684,Cancelled,1188,23,2024-06-13
2685,In Process,265,1,2024-06-13
2686,In Delivery,1123,8,2024-06-13
2687,In Process,266,11,2024-06-13
2688,Cancelled,1685,9,2024-06-13
2689,In Process,1311,23,2024-06-13
2690,In Process,1442,24,2024-06-13
2691,In Process,1323,36,2024-06-13
2692,Complete,997,12,2024-06-13
2693,In Delivery,564,5,2024-06-13
2694,Cancelled,1939,32,2024-06-13
2695,In Delivery,217,15,2024-06-13
2696,Complete,274,27,2024-06-13
2697,In Process,865,9,2024-06-13
2698,In Process,1577,25,2024-06-13
2699,In Process,329,19,2024-06-13
2700,Cancelled,1444,14,2024-06-13
2701,In Delivery,1824,9,2024-06-13
2702,Complete,780,20,2024-06-13
2703,In Delivery,757,34,2024-06-13
2704,In Process,88,5,2024-06-13
2705,In Process,664,14,2024-06-13
2706,Complete,127,18,2024-06-13
2707,Complete,184,39,2024-06-13
2708,Cancelled,848,36,2024-06-13
2709,Cancelled,1162,3,2024-06-13
2710,In Delivery,1764,30,2024-06-13
2711,In Process,83,35,2024-06-13
2712,In Process,1257,38,2024-06-13
2713,Complete,894,9,2024-06-13
2714,Complete,1000,29,2024-06-13
2715,Cancelled,263,28,2024-06-13
2716,Cancelled,1408,9,2024-06-13
2717,In Process,722,6,2024-06-13
2718,In Delivery,1071,7,2024-06-13
2719,Complete,1493,8,2024-06-13
2720,In Delivery,1351,3,2024-06-13
2721,Complete,1903,6,2024-06-13
2722,In Process,731,10,2024-06-13
2723,Complete,381,29,2024-06-13
2724,In Process,334,27,2024-06-13
2725,Cancelled,965,27,2024-06-13
2726,Cancelled,1742,13,2024-06-13
2727,Complete,1511,14,2024-06-13
2728,In Process,1176,22,2024-06-13
2729,In Process,1312,27,2024-06-13
2730,Complete,1113,39,2024-06-13
2731,Cancelled,1419,32,2024-06-13
2732,Complete,1673,28,2024-06-13
2733,Cancelled,236,32,2024-06-13
2734,Cancelled,103,7,2024-06-13
2735,Cancelled,1811,1,2024-06-13
2736,Cancelled,886,24,2024-06-13
2737,Cancelled,1251,3,2024-06-13
2738,Complete,676,28,2024-06-13
2739,Cancelled,284,6,2024-06-13
2740,Complete,1997,4,2024-06-13
2741,Complete,1165,22,2024-06-13
2742,Cancelled,193,6,2024-06-13
2743,In Process,1938,20,2024-06-13
2744,In Process,1233,23,2024-06-13
2745,In Delivery,496,36,2024-06-13
2746,In Delivery,1519,38,2024-06-13
2747,Cancelled,1175,3,2024-06-13
2748,In Delivery,16,13,2024-06-13
2749,Cancelled,1631,29,2024-06-13
2750,In Delivery,1742,22,2024-06-13
2751,Cancelled,1339,9,2024-06-13
2752,Complete,1689,19,2024-06-13
2753,In Delivery,131,27,2024-06-13
2754,Cancelled,533,10,2024-06-13
2755,In Delivery,602,10,2024-06-13
2756,In Process,1058,6,2024-06-13
2757,In Process,461,39,2024-06-13
2758,Cancelled,335,30,2024-06-13
2759,Complete,1879,39,2024-06-13
2760,Complete,490,9,2024-06-13
2761,In Process,1375,25,2024-06-13
2762,Cancelled,1062,2,2024-06-13
2763,Complete,720,19,2024-06-13
2764,In Process,956,17,2024-06-13
2765,Cancelled,362,38,2024-06-13
2766,In Process,101,4,2024-06-13
2767,In Process,516,33,2024-06-13
2768,In Process,195,8,2024-06-13
2769,Complete,1769,2,2024-06-13
2770,Complete,887,23,2024-06-13
2771,Cancelled,1901,5,2024-06-13
2772,In Process,1519,6,2024-06-13
2773,In Delivery,9,3,2024-06-13
2774,In Delivery,1073,12,2024-06-13
2775,In Delivery,248,28,2024-06-13
2776,Cancelled,942,31,2024-06-13
2777,In Delivery,1106,30,2024-06-13
2778,Cancelled,1275,26,2024-06-13
2779,Complete,1170,35,2024-06-13
2780,In Process,225,7,2024-06-13
2781,In Delivery,239,35,2024-06-13
2782,In Process,1730,28,2024-06-13
2783,Cancelled,890,37,2024-06-13
2784,In Delivery,550,10,2024-06-13
2785,In Process,1529,2,2024-06-13
2786,Complete,1666,7,2024-06-13
2787,Cancelled,779,37,2024-06-13
2788,Cancelled,1221,40,2024-06-13
2789,Cancelled,798,16,2024-06-13
2790,In Delivery,1220,39,2024-06-13
2791,In Process,156,12,2024-06-13
2792,In Process,340,34,2024-06-13
2793,Complete,1553,4,2024-06-13
2794,In Process,810,8,2024-06-13
2795,Complete,1645,25,2024-06-13
2796,In Process,727,7,2024-06-13
2797,Complete,974,1,2024-06-13
2798,Complete,1831,9,2024-06-13
2799,In Delivery,1675,23,2024-06-13
2800,Complete,308,20,2024-06-13
2801,In Delivery,786,3,2024-06-13
2802,Cancelled,714,5,2024-06-13
2803,In Delivery,362,25,2024-06-13
2804,Complete,1164,29,2024-06-13
2805,In Process,948,10,2024-06-13
2806,Complete,1721,15,2024-06-13
2807,In Process,1317,5,2024-06-13
2808,Complete,831,40,2024-06-13
2809,In Process,1868,32,2024-06-13
2810,Cancelled,513,8,2024-06-13
2811,Cancelled,1203,7,2024-06-13
2812,Complete,1228,39,2024-06-13
2813,In Process,1006,6,2024-06-13
2814,Complete,1202,1,2024-06-13
2815,Complete,1674,39,2024-06-13
2816,In Delivery,1198,12,2024-06-13
2817,Cancelled,730,5,2024-06-13
2818,In Process,857,37,2024-06-13
2819,Complete,860,10,2024-06-13
2820,In Process,1270,2,2024-06-13
2821,In Process,183,19,2024-06-13
2822,In Delivery,1707,31,2024-06-13
2823,Cancelled,1670,25,2024-06-13
2824,In Delivery,531,8,2024-06-13
2825,Complete,1788,20,2024-06-13
2826,In Delivery,1518,11,2024-06-13
2827,In Delivery,1485,11,2024-06-13
2828,In Delivery,237,1,2024-06-13
2829,Cancelled,178,7,2024-06-13
2830,In Process,479,7,2024-06-13
2831,Complete,1055,26,2024-06-13
2832,Cancelled,774,9,2024-06-13
2833,In Process,484,24,2024-06-13
2834,Cancelled,1462,29,2024-06-13
2835,Complete,1105,23,2024-06-13
2836,Complete,1873,28,2024-06-13
2837,Complete,1562,22,2024-06-13
2838,Complete,256,10,2024-06-13
2839,In Process,1549,17,2024-06-13
2840,Complete,1122,14,2024-06-13
2841,In Process,1595,9,2024-06-13
2842,In Delivery,692,22,2024-06-13
2843,In Delivery,213,33,2024-06-13
2844,Complete,1837,14,2024-06-13
2845,Cancelled,270,37,2024-06-13
2846,Cancelled,30,6,2024-06-13
2847,In Delivery,1870,4,2024-06-13
2848,Complete,1459,31,2024-06-13
2849,In Process,161,13,2024-06-13
2850,In Delivery,1501,13,2024-06-13
2851,In Process,543,5,2024-06-13
2852,In Delivery,829,39,2024-06-13
2853,Cancelled,717,29,2024-06-13
2854,In Process,457,7,2024-06-13
2855,In Delivery,833,12,2024-06-13
2856,Cancelled,721,40,2024-06-13
2857,In Delivery,1962,28,2024-06-13
2858,In Delivery,1742,30,2024-06-13
2859,Complete,1608,32,2024-06-13
2860,In Process,916,31,2024-06-13
2861,In Process,549,12,2024-06-13
2862,In Process,302,26,2024-06-13
2863,Complete,248,38,2024-06-13
2864,In Delivery,1404,37,2024-06-13
2865,Cancelled,1833,38,2024-06-13
2866,Cancelled,1223,23,2024-06-13
2867,Cancelled,1976,31,2024-06-13
2868,Cancelled,486,9,2024-06-13
2869,Cancelled,764,14,2024-06-13
2870,In Delivery,80,10,2024-06-13
2871,Cancelled,1202,4,2024-06-13
2872,In Process,478,28,2024-06-13
2873,In Process,1328,23,2024-06-13
2874,Complete,1991,3,2024-06-13
2875,Cancelled,28,30,2024-06-13
2876,Cancelled,181,26,2024-06-13
2877,In Delivery,967,29,2024-06-13
2878,Complete,281,34,2024-06-13
2879,In Delivery,1815,34,2024-06-13
2880,In Delivery,458,18,2024-06-13
2881,In Process,1408,28,2024-06-13
2882,In Process,1017,35,2024-06-13
2883,In Process,191,18,2024-06-13
2884,In Delivery,339,18,2024-06-13
2885,In Process,1585,25,2024-06-13
2886,In Process,69,33,2024-06-13
2887,Cancelled,436,5,2024-06-13
2888,In Process,1322,2,2024-06-13
2889,In Delivery,22,40,2024-06-13
2890,Complete,270,31,2024-06-13
2891,In Process,1582,18,2024-06-13
2892,In Process,1739,31,2024-06-13
2893,In Delivery,1881,17,2024-06-13
2894,Cancelled,1062,1,2024-06-13
2895,In Process,1159,34,2024-06-13
2896,In Delivery,831,40,2024-06-13
2897,Cancelled,83,12,2024-06-13
2898,In Process,361,21,2024-06-13
2899,Cancelled,110,18,2024-06-13
2900,In Delivery,999,1,2024-06-13
2901,Cancelled,1059,15,2024-06-13
2902,Cancelled,807,16,2024-06-13
2903,Complete,602,38,2024-06-13
2904,In Process,1317,21,2024-06-13
2905,In Delivery,1860,2,2024-06-13
2906,In Process,70,5,2024-06-13
2907,In Delivery,451,34,2024-06-13
2908,Cancelled,969,17,2024-06-13
2909,Cancelled,497,28,2024-06-13
2910,Complete,830,28,2024-06-13
2911,In Process,1104,11,2024-06-13
2912,In Delivery,636,29,2024-06-13
2913,Cancelled,1512,9,2024-06-13
