CustomerKey,ProductKey,DeliveryKey,OrderDateKey,DeliveryDateKey,OrderID,OrderStatus,OrderDate,CancelledDate,Units,Profit,Version
65,75,807,20231216,20240922,1603,Complete,2023-12-16 00:00:00,,8,10.4,5374
65,321,807,20231216,20240922,1603,Complete,2023-12-16 00:00:00,,8,116,5374
10,64,,20241115,,1604,In Process,2024-11-15 00:00:00,,10,148.90000000000001,5375
10,167,,20241115,,1604,In Process,2024-11-15 00:00:00,,3,14.1,5375
10,240,,20241115,,1604,In Process,2024-11-15 00:00:00,,4,46.439999999999998,5375
58,22,,20240221,,1605,Cancelled,2024-02-21 00:00:00,2024-07-07 00:00:00,8,69.439999999999998,5377
58,94,,20240221,,1605,Cancelled,2024-02-21 00:00:00,2024-07-07 00:00:00,5,64.5,5377
58,259,,20240221,,1605,Cancelled,2024-02-21 00:00:00,2024-07-07 00:00:00,7,7.5599999999999996,5377
58,428,,20240221,,1605,Cancelled,2024-02-21 00:00:00,2024-07-07 00:00:00,7,27.789999999999999,5377
76,54,,20240122,,1606,Cancelled,2024-01-22 00:00:00,2024-07-03 00:00:00,2,20.82,5378
76,116,,20240122,,1606,Cancelled,2024-01-22 00:00:00,2024-07-03 00:00:00,3,39.149999999999999,5378
76,167,,20240122,,1606,Cancelled,2024-01-22 00:00:00,2024-07-03 00:00:00,10,47,5378
76,393,,20240122,,1606,Cancelled,2024-01-22 00:00:00,2024-07-03 00:00:00,6,70.5,5378
94,10,808,20240729,20241218,1607,Complete,2024-07-29 00:00:00,,7,29.890000000000001,5379
100,224,809,20241205,,1608,In Delivery,2024-12-05 00:00:00,,10,78.400000000000006,5380
39,52,810,20241115,,1609,In Delivery,2024-11-15 00:00:00,,3,25.59,5381
39,324,810,20241115,,1609,In Delivery,2024-11-15 00:00:00,,2,23.039999999999999,5381
94,451,811,20241206,,1610,In Delivery,2024-12-06 00:00:00,,6,79.379999999999995,5382
69,68,812,20241225,,1611,In Delivery,2024-12-25 00:00:00,,9,179.72999999999999,5383
69,147,812,20241225,,1611,In Delivery,2024-12-25 00:00:00,,7,121.52,5383
69,274,812,20241225,,1611,In Delivery,2024-12-25 00:00:00,,4,42.240000000000002,5383
45,85,813,20230127,20230216,1612,Complete,2023-01-27 00:00:00,,10,190.90000000000001,5384
45,301,813,20230127,20230216,1612,Complete,2023-01-27 00:00:00,,5,69.849999999999994,5384
45,310,813,20230127,20230216,1612,Complete,2023-01-27 00:00:00,,6,103.26000000000001,5384
45,367,813,20230127,20230216,1612,Complete,2023-01-27 00:00:00,,4,5.8799999999999999,5384
45,437,813,20230127,20230216,1612,Complete,2023-01-27 00:00:00,,2,27,5384
79,228,814,20230425,20230730,1613,Complete,2023-04-25 00:00:00,,3,15.24,5385
79,370,814,20230425,20230730,1613,Complete,2023-04-25 00:00:00,,8,140.63999999999999,5385
79,409,814,20230425,20230730,1613,Complete,2023-04-25 00:00:00,,2,25.34,5385
65,90,,20241026,,1614,In Process,2024-10-26 00:00:00,,3,32.25,5386
65,190,,20241026,,1614,In Process,2024-10-26 00:00:00,,10,192.19999999999999,5386
65,241,,20241026,,1614,In Process,2024-10-26 00:00:00,,9,59.039999999999999,5386
65,400,,20241026,,1614,In Process,2024-10-26 00:00:00,,4,8.1600000000000001,5386
34,171,,20240714,,1615,Cancelled,2024-07-14 00:00:00,2024-12-18 00:00:00,3,45.57,5387
34,327,,20240714,,1615,Cancelled,2024-07-14 00:00:00,2024-12-18 00:00:00,4,73.879999999999995,5387
34,109,815,20241216,,1616,In Delivery,2024-12-16 00:00:00,,7,15.470000000000001,5388
34,114,815,20241216,,1616,In Delivery,2024-12-16 00:00:00,,3,50.969999999999999,5388
34,283,815,20241216,,1616,In Delivery,2024-12-16 00:00:00,,1,9.6300000000000008,5388
34,357,815,20241216,,1616,In Delivery,2024-12-16 00:00:00,,1,15.289999999999999,5388
71,81,816,20240415,20241130,1617,Complete,2024-04-15 00:00:00,,7,71.189999999999998,5389
71,85,816,20240415,20241130,1617,Complete,2024-04-15 00:00:00,,2,38.18,5389
71,126,816,20240415,20241130,1617,Complete,2024-04-15 00:00:00,,3,6.75,5389
71,274,816,20240415,20241130,1617,Complete,2024-04-15 00:00:00,,8,84.480000000000004,5389
71,337,816,20240415,20241130,1617,Complete,2024-04-15 00:00:00,,1,19.059999999999999,5389
53,242,,20240710,,1618,Cancelled,2024-07-10 00:00:00,2024-09-18 00:00:00,1,19.420000000000002,5390
53,403,,20240710,,1618,Cancelled,2024-07-10 00:00:00,2024-09-18 00:00:00,8,99.359999999999999,5390
12,152,817,20241216,,1619,In Delivery,2024-12-16 00:00:00,,7,90.859999999999999,5391
12,308,817,20241216,,1619,In Delivery,2024-12-16 00:00:00,,1,16.989999999999998,5391
12,317,817,20241216,,1619,In Delivery,2024-12-16 00:00:00,,6,17.100000000000001,5391
44,67,,20241101,,1620,In Process,2024-11-01 00:00:00,,4,33.960000000000001,5392
44,149,,20241101,,1620,In Process,2024-11-01 00:00:00,,5,15.050000000000001,5392
44,212,,20241101,,1620,In Process,2024-11-01 00:00:00,,7,86.799999999999997,5392
44,290,,20241101,,1620,In Process,2024-11-01 00:00:00,,4,35.920000000000002,5392
44,478,,20241101,,1620,In Process,2024-11-01 00:00:00,,9,17.190000000000001,5392
47,40,818,20241115,,1621,In Delivery,2024-11-15 00:00:00,,10,195.5,5393
47,48,818,20241115,,1621,In Delivery,2024-11-15 00:00:00,,5,73.950000000000003,5393
47,52,818,20241115,,1621,In Delivery,2024-11-15 00:00:00,,9,76.769999999999996,5393
18,22,,20241123,,1622,In Process,2024-11-23 00:00:00,,5,43.399999999999999,5394
18,258,,20241123,,1622,In Process,2024-11-23 00:00:00,,9,143.46000000000001,5394
18,354,,20241123,,1622,In Process,2024-11-23 00:00:00,,10,112.8,5394
18,466,,20241123,,1622,In Process,2024-11-23 00:00:00,,7,12.880000000000001,5394
72,55,819,20230530,20230921,1623,Complete,2023-05-30 00:00:00,,3,29.309999999999999,5395
72,78,819,20230530,20230921,1623,Complete,2023-05-30 00:00:00,,4,74.680000000000007,5395
72,135,819,20230530,20230921,1623,Complete,2023-05-30 00:00:00,,7,43.82,5395
72,483,819,20230530,20230921,1623,Complete,2023-05-30 00:00:00,,10,48,5395
57,106,,20241105,,1624,In Process,2024-11-05 00:00:00,,4,16.920000000000002,5396
57,133,,20241105,,1624,In Process,2024-11-05 00:00:00,,6,93.060000000000002,5396
57,486,,20241105,,1624,In Process,2024-11-05 00:00:00,,8,113.12,5396
96,364,,20241123,,1625,In Process,2024-11-23 00:00:00,,5,8.5500000000000007,5397
33,200,,20230302,,1626,Cancelled,2023-03-02 00:00:00,2024-12-07 00:00:00,5,75.849999999999994,5398
33,286,,20230302,,1626,Cancelled,2023-03-02 00:00:00,2024-12-07 00:00:00,1,16.199999999999999,5398
11,226,820,20241218,,1627,In Delivery,2024-12-18 00:00:00,,10,85,5399
11,383,820,20241218,,1627,In Delivery,2024-12-18 00:00:00,,10,113.09999999999999,5399
89,147,,20240919,,1628,Cancelled,2024-09-19 00:00:00,2024-10-01 00:00:00,9,156.24000000000001,5400
89,158,,20240919,,1628,Cancelled,2024-09-19 00:00:00,2024-10-01 00:00:00,9,108.63,5400
89,280,,20240919,,1628,Cancelled,2024-09-19 00:00:00,2024-10-01 00:00:00,8,109.2,5400
89,361,,20240919,,1628,Cancelled,2024-09-19 00:00:00,2024-10-01 00:00:00,2,26.82,5400
89,376,,20240919,,1628,Cancelled,2024-09-19 00:00:00,2024-10-01 00:00:00,4,49,5400
13,130,821,20241107,,1629,In Delivery,2024-11-07 00:00:00,,3,27.300000000000001,5401
13,404,821,20241107,,1629,In Delivery,2024-11-07 00:00:00,,10,181.69999999999999,5401
51,132,,20230920,,1630,Cancelled,2023-09-20 00:00:00,2024-06-18 00:00:00,3,39.450000000000003,5402
51,379,,20230920,,1630,Cancelled,2023-09-20 00:00:00,2024-06-18 00:00:00,6,91.680000000000007,5402
51,499,,20230920,,1630,Cancelled,2023-09-20 00:00:00,2024-06-18 00:00:00,1,14.300000000000001,5402
22,21,822,20230603,20240615,1631,Complete,2023-06-03 00:00:00,,2,11.800000000000001,5403
22,108,822,20230603,20240615,1631,Complete,2023-06-03 00:00:00,,8,132.47999999999999,5403
22,308,822,20230603,20240615,1631,Complete,2023-06-03 00:00:00,,2,33.979999999999997,5403
25,162,823,20241229,,1632,In Delivery,2024-12-29 00:00:00,,3,37.469999999999999,5404
25,218,823,20241229,,1632,In Delivery,2024-12-29 00:00:00,,6,53.700000000000003,5404
25,346,823,20241229,,1632,In Delivery,2024-12-29 00:00:00,,7,122.29000000000001,5404
99,21,,20241028,,1633,In Process,2024-10-28 00:00:00,,2,11.800000000000001,5405
99,99,,20241028,,1633,In Process,2024-10-28 00:00:00,,7,32.549999999999997,5405
99,408,,20241028,,1633,In Process,2024-10-28 00:00:00,,3,31.050000000000001,5405
99,435,,20241028,,1633,In Process,2024-10-28 00:00:00,,4,34.759999999999998,5405
25,37,,20241027,,1634,In Process,2024-10-27 00:00:00,,7,90.159999999999997,5406
25,115,,20241027,,1634,In Process,2024-10-27 00:00:00,,8,74.719999999999999,5406
25,190,,20241027,,1634,In Process,2024-10-27 00:00:00,,1,19.219999999999999,5406
25,413,,20241027,,1634,In Process,2024-10-27 00:00:00,,2,36.280000000000001,5406
8,284,,20230720,,1635,Cancelled,2023-07-20 00:00:00,2023-12-16 00:00:00,9,129.69,5407
97,5,,20241023,,1636,In Process,2024-10-23 00:00:00,,7,134.81999999999999,5408
97,261,,20241023,,1636,In Process,2024-10-23 00:00:00,,3,31.050000000000001,5408
97,305,,20241023,,1636,In Process,2024-10-23 00:00:00,,4,26.84,5408
97,386,,20241023,,1636,In Process,2024-10-23 00:00:00,,2,26.960000000000001,5408
97,484,,20241023,,1636,In Process,2024-10-23 00:00:00,,2,33.979999999999997,5408
13,82,824,20241129,,1637,In Delivery,2024-11-29 00:00:00,,3,11.94,5409
13,125,824,20241129,,1637,In Delivery,2024-11-29 00:00:00,,5,51.25,5409
13,159,824,20241129,,1637,In Delivery,2024-11-29 00:00:00,,2,2.7000000000000002,5409
2,100,825,20230614,20230901,1638,Complete,2023-06-14 00:00:00,,3,16.559999999999999,5410
2,214,825,20230614,20230901,1638,Complete,2023-06-14 00:00:00,,7,136.56999999999999,5410
2,231,825,20230614,20230901,1638,Complete,2023-06-14 00:00:00,,2,14.5,5410
2,461,825,20230614,20230901,1638,Complete,2023-06-14 00:00:00,,10,64,5410
52,470,826,20241226,,1639,In Delivery,2024-12-26 00:00:00,,2,34.560000000000002,5411
77,44,,20241005,,1640,In Process,2024-10-05 00:00:00,,8,125.04000000000001,5412
77,134,,20241005,,1640,In Process,2024-10-05 00:00:00,,4,71.159999999999997,5412
77,142,,20241005,,1640,In Process,2024-10-05 00:00:00,,3,7.2300000000000004,5412
77,225,,20241005,,1640,In Process,2024-10-05 00:00:00,,4,69.760000000000005,5412
77,338,,20241005,,1640,In Process,2024-10-05 00:00:00,,1,5.9400000000000004,5412
51,149,827,20231017,20240610,1641,Complete,2023-10-17 00:00:00,,8,24.079999999999998,5413
51,207,827,20231017,20240610,1641,Complete,2023-10-17 00:00:00,,10,95.400000000000006,5413
48,77,,20241009,,1642,In Process,2024-10-09 00:00:00,,3,28.140000000000001,5414
48,226,,20241009,,1642,In Process,2024-10-09 00:00:00,,8,68,5414
48,340,,20241009,,1642,In Process,2024-10-09 00:00:00,,2,23.68,5414
48,483,,20241009,,1642,In Process,2024-10-09 00:00:00,,9,43.200000000000003,5414
73,203,,20241214,,1643,Cancelled,2024-12-14 00:00:00,2024-12-25 00:00:00,7,126.06999999999999,5415
73,471,,20241214,,1643,Cancelled,2024-12-14 00:00:00,2024-12-25 00:00:00,1,7.9299999999999997,5415
48,77,828,20230514,20240323,1644,Complete,2023-05-14 00:00:00,,6,56.280000000000001,5416
48,395,828,20230514,20240323,1644,Complete,2023-05-14 00:00:00,,8,114.48,5416
48,437,828,20230514,20240323,1644,Complete,2023-05-14 00:00:00,,2,27,5416
66,182,829,20230815,20241103,1645,Complete,2023-08-15 00:00:00,,9,91.349999999999994,5417
66,282,829,20230815,20241103,1645,Complete,2023-08-15 00:00:00,,5,60.399999999999999,5417
66,475,829,20230815,20241103,1645,Complete,2023-08-15 00:00:00,,5,58.399999999999999,5417
36,3,,20240516,,1646,Cancelled,2024-05-16 00:00:00,2024-10-26 00:00:00,5,66.799999999999997,5418
36,86,,20240516,,1646,Cancelled,2024-05-16 00:00:00,2024-10-26 00:00:00,5,37.100000000000001,5418
36,273,,20240516,,1646,Cancelled,2024-05-16 00:00:00,2024-10-26 00:00:00,10,61.5,5418
36,474,,20240516,,1646,Cancelled,2024-05-16 00:00:00,2024-10-26 00:00:00,2,19.760000000000002,5418
52,103,830,20241126,,1647,In Delivery,2024-11-26 00:00:00,,5,36.850000000000001,5419
52,366,830,20241126,,1647,In Delivery,2024-11-26 00:00:00,,5,70.849999999999994,5419
77,1,,20241021,,1648,In Process,2024-10-21 00:00:00,,4,21.68,5420
77,49,,20241021,,1648,In Process,2024-10-21 00:00:00,,9,136.80000000000001,5420
77,68,,20241021,,1648,In Process,2024-10-21 00:00:00,,1,19.969999999999999,5420
77,215,,20241021,,1648,In Process,2024-10-21 00:00:00,,8,120.48,5420
83,59,,20240428,,1649,Cancelled,2024-04-28 00:00:00,2024-05-20 00:00:00,5,88.650000000000006,5421
83,80,,20240428,,1649,Cancelled,2024-04-28 00:00:00,2024-05-20 00:00:00,1,7.6399999999999997,5421
83,178,,20240428,,1649,Cancelled,2024-04-28 00:00:00,2024-05-20 00:00:00,10,186.19999999999999,5421
83,257,,20240428,,1649,Cancelled,2024-04-28 00:00:00,2024-05-20 00:00:00,5,80.099999999999994,5421
83,462,,20240428,,1649,Cancelled,2024-04-28 00:00:00,2024-05-20 00:00:00,10,152.09999999999999,5421
26,249,,20241011,,1650,In Process,2024-10-11 00:00:00,,1,14.07,5422
26,310,,20241011,,1650,In Process,2024-10-11 00:00:00,,10,172.09999999999999,5422
26,497,,20241011,,1650,In Process,2024-10-11 00:00:00,,8,140.08000000000001,5422
44,128,,20241129,,1651,In Process,2024-11-29 00:00:00,,8,62.640000000000001,5423
44,131,,20241129,,1651,In Process,2024-11-29 00:00:00,,8,43.359999999999999,5423
44,244,,20241129,,1651,In Process,2024-11-29 00:00:00,,5,96.799999999999997,5423
44,330,,20241129,,1651,In Process,2024-11-29 00:00:00,,6,19.140000000000001,5423
44,411,,20241129,,1651,In Process,2024-11-29 00:00:00,,5,38.200000000000003,5423
32,95,831,20241127,,1652,In Delivery,2024-11-27 00:00:00,,5,67.5,5424
32,139,831,20241127,,1652,In Delivery,2024-11-27 00:00:00,,5,9.5500000000000007,5424
32,317,831,20241127,,1652,In Delivery,2024-11-27 00:00:00,,10,28.5,5424
32,400,831,20241127,,1652,In Delivery,2024-11-27 00:00:00,,6,12.24,5424
33,201,,20241214,,1653,Cancelled,2024-12-14 00:00:00,2024-12-23 00:00:00,5,51.299999999999997,5425
33,368,,20241214,,1653,Cancelled,2024-12-14 00:00:00,2024-12-23 00:00:00,6,78.359999999999999,5425
66,358,,20240810,,1654,Cancelled,2024-08-10 00:00:00,2024-10-07 00:00:00,9,15.119999999999999,5426
55,377,832,20230215,20240401,1655,Complete,2023-02-15 00:00:00,,6,73.140000000000001,5427
64,197,833,20241116,,1656,In Delivery,2024-11-16 00:00:00,,4,7.7199999999999998,5428
64,222,833,20241116,,1656,In Delivery,2024-11-16 00:00:00,,2,29.199999999999999,5428
64,343,833,20241116,,1656,In Delivery,2024-11-16 00:00:00,,5,90.799999999999997,5428
15,112,834,20241111,,1657,In Delivery,2024-11-11 00:00:00,,5,81.099999999999994,5429
15,269,834,20241111,,1657,In Delivery,2024-11-11 00:00:00,,3,32.579999999999998,5429
15,326,834,20241111,,1657,In Delivery,2024-11-11 00:00:00,,5,11.9,5429
15,377,834,20241111,,1657,In Delivery,2024-11-11 00:00:00,,4,48.759999999999998,5429
17,44,,20240407,,1658,Cancelled,2024-04-07 00:00:00,2024-07-03 00:00:00,1,15.630000000000001,5430
17,192,,20240407,,1658,Cancelled,2024-04-07 00:00:00,2024-07-03 00:00:00,1,1.6100000000000001,5430
17,243,,20240407,,1658,Cancelled,2024-04-07 00:00:00,2024-07-03 00:00:00,6,61.079999999999998,5430
17,353,,20240407,,1658,Cancelled,2024-04-07 00:00:00,2024-07-03 00:00:00,8,24.48,5430
17,383,,20240407,,1658,Cancelled,2024-04-07 00:00:00,2024-07-03 00:00:00,10,113.09999999999999,5430
99,44,835,20230527,20250111,1659,Complete,2023-05-27 00:00:00,,8,125.04000000000001,5431
99,345,835,20230527,20250111,1659,Complete,2023-05-27 00:00:00,,9,151.56,5431
99,369,835,20230527,20250111,1659,Complete,2023-05-27 00:00:00,,2,10.300000000000001,5431
3,29,836,20241208,,1660,In Delivery,2024-12-08 00:00:00,,9,164.61000000000001,5432
3,310,836,20241208,,1660,In Delivery,2024-12-08 00:00:00,,1,17.210000000000001,5432
3,408,836,20241208,,1660,In Delivery,2024-12-08 00:00:00,,4,41.399999999999999,5432
3,414,836,20241208,,1660,In Delivery,2024-12-08 00:00:00,,9,103.95,5432
8,340,837,20240813,20241010,1661,Complete,2024-08-13 00:00:00,,5,59.200000000000003,5433
8,401,837,20240813,20241010,1661,Complete,2024-08-13 00:00:00,,10,143.19999999999999,5433
79,61,838,20240906,20241111,1662,Complete,2024-09-06 00:00:00,,1,15.289999999999999,5434
79,198,838,20240906,20241111,1662,Complete,2024-09-06 00:00:00,,6,113.58,5434
79,491,838,20240906,20241111,1662,Complete,2024-09-06 00:00:00,,8,91.840000000000003,5434
32,390,839,20230324,20231208,1663,Complete,2023-03-24 00:00:00,,8,148.16,5435
43,4,,20230726,,1664,Cancelled,2023-07-26 00:00:00,2024-03-03 00:00:00,9,165.78,5436
43,341,,20230726,,1664,Cancelled,2023-07-26 00:00:00,2024-03-03 00:00:00,8,97.760000000000005,5436
43,485,,20230726,,1664,Cancelled,2023-07-26 00:00:00,2024-03-03 00:00:00,8,139.59999999999999,5436
32,113,840,20241226,20250116,1665,Complete,2024-12-26 00:00:00,,4,57.479999999999997,5437
32,195,840,20241226,20250116,1665,Complete,2024-12-26 00:00:00,,7,98.069999999999993,5437
32,216,840,20241226,20250116,1665,Complete,2024-12-26 00:00:00,,9,93.599999999999994,5437
32,232,840,20241226,20250116,1665,Complete,2024-12-26 00:00:00,,10,66.5,5437
32,265,840,20241226,20250116,1665,Complete,2024-12-26 00:00:00,,9,39.329999999999998,5437
92,466,,20241103,,1666,In Process,2024-11-03 00:00:00,,7,12.880000000000001,5438
50,28,,20241031,,1667,In Process,2024-10-31 00:00:00,,3,32.640000000000001,5439
50,143,,20241031,,1667,In Process,2024-10-31 00:00:00,,5,59.75,5439
15,224,,20241005,,1668,Cancelled,2024-10-05 00:00:00,2024-12-14 00:00:00,6,47.039999999999999,5440
15,349,,20241005,,1668,Cancelled,2024-10-05 00:00:00,2024-12-14 00:00:00,10,177.80000000000001,5440
35,160,841,20230508,20240209,1669,Complete,2023-05-08 00:00:00,,4,37.560000000000002,5441
30,114,,20241029,,1670,In Process,2024-10-29 00:00:00,,4,67.959999999999994,5442
30,218,,20241029,,1670,In Process,2024-10-29 00:00:00,,6,53.700000000000003,5442
30,306,,20241029,,1670,In Process,2024-10-29 00:00:00,,6,117.3,5442
30,382,,20241029,,1670,In Process,2024-10-29 00:00:00,,2,11.66,5442
30,419,,20241029,,1670,In Process,2024-10-29 00:00:00,,3,37.020000000000003,5442
84,427,842,20241229,,1671,In Delivery,2024-12-29 00:00:00,,10,19.300000000000001,5443
84,480,842,20241229,,1671,In Delivery,2024-12-29 00:00:00,,7,39.759999999999998,5443
84,496,842,20241229,,1671,In Delivery,2024-12-29 00:00:00,,6,90.900000000000006,5443
49,101,843,20241101,,1672,In Delivery,2024-11-01 00:00:00,,10,84.200000000000003,5444
49,193,843,20241101,,1672,In Delivery,2024-11-01 00:00:00,,6,26.940000000000001,5444
49,263,843,20241101,,1672,In Delivery,2024-11-01 00:00:00,,4,11.800000000000001,5444
49,384,843,20241101,,1672,In Delivery,2024-11-01 00:00:00,,5,31.25,5444
49,390,843,20241101,,1672,In Delivery,2024-11-01 00:00:00,,8,148.16,5444
47,173,,20230422,,1673,Cancelled,2023-04-22 00:00:00,2024-11-20 00:00:00,7,105.56,5445
44,23,,20241004,,1674,In Process,2024-10-04 00:00:00,,5,14.800000000000001,5446
44,87,,20241004,,1674,In Process,2024-10-04 00:00:00,,8,30.960000000000001,5446
5,154,,20241026,,1675,In Process,2024-10-26 00:00:00,,4,31.52,5447
5,287,,20241026,,1675,In Process,2024-10-26 00:00:00,,5,70.650000000000006,5447
5,378,,20241026,,1675,In Process,2024-10-26 00:00:00,,3,12.24,5447
40,117,,20241009,,1676,In Process,2024-10-09 00:00:00,,10,134.69999999999999,5448
40,177,,20241009,,1676,In Process,2024-10-09 00:00:00,,7,113.54000000000001,5448
40,347,,20241009,,1676,In Process,2024-10-09 00:00:00,,9,36.450000000000003,5448
40,349,,20241009,,1676,In Process,2024-10-09 00:00:00,,8,142.24000000000001,5448
40,496,,20241009,,1676,In Process,2024-10-09 00:00:00,,8,121.2,5448
53,198,844,20240710,20240720,1677,Complete,2024-07-10 00:00:00,,10,189.30000000000001,5449
53,220,844,20240710,20240720,1677,Complete,2024-07-10 00:00:00,,3,41.130000000000003,5449
91,420,,20230922,,1678,Cancelled,2023-09-22 00:00:00,2024-05-23 00:00:00,4,46.68,5450
91,471,,20230922,,1678,Cancelled,2023-09-22 00:00:00,2024-05-23 00:00:00,10,79.299999999999997,5450
86,65,,20231230,,1679,Cancelled,2023-12-30 00:00:00,2024-02-17 00:00:00,5,59.5,5451
86,271,,20231230,,1679,Cancelled,2023-12-30 00:00:00,2024-02-17 00:00:00,10,122,5451
86,435,,20231230,,1679,Cancelled,2023-12-30 00:00:00,2024-02-17 00:00:00,3,26.07,5451
73,81,,20230414,,1680,Cancelled,2023-04-14 00:00:00,2023-07-20 00:00:00,10,101.7,5452
73,157,,20230414,,1680,Cancelled,2023-04-14 00:00:00,2023-07-20 00:00:00,4,34.32,5452
73,427,,20230414,,1680,Cancelled,2023-04-14 00:00:00,2023-07-20 00:00:00,4,7.7199999999999998,5452
7,166,,20230512,,1681,Cancelled,2023-05-12 00:00:00,2023-09-06 00:00:00,10,197.90000000000001,5453
7,228,,20230512,,1681,Cancelled,2023-05-12 00:00:00,2023-09-06 00:00:00,7,35.560000000000002,5453
7,407,,20230512,,1681,Cancelled,2023-05-12 00:00:00,2023-09-06 00:00:00,2,16.84,5453
24,398,,20240927,,1682,Cancelled,2024-09-27 00:00:00,2024-12-17 00:00:00,4,19.600000000000001,5454
24,403,,20240927,,1682,Cancelled,2024-09-27 00:00:00,2024-12-17 00:00:00,3,37.259999999999998,5454
89,71,845,20230814,20240425,1683,Complete,2023-08-14 00:00:00,,9,12.779999999999999,5455
89,151,845,20230814,20240425,1683,Complete,2023-08-14 00:00:00,,6,20.399999999999999,5455
89,176,845,20230814,20240425,1683,Complete,2023-08-14 00:00:00,,4,56.159999999999997,5455
89,289,845,20230814,20240425,1683,Complete,2023-08-14 00:00:00,,6,116.04000000000001,5455
89,388,845,20230814,20240425,1683,Complete,2023-08-14 00:00:00,,3,21.75,5455
2,26,846,20241119,,1684,In Delivery,2024-11-19 00:00:00,,8,64.560000000000002,5456
2,28,846,20241119,,1684,In Delivery,2024-11-19 00:00:00,,2,21.760000000000002,5456
2,143,846,20241119,,1684,In Delivery,2024-11-19 00:00:00,,7,83.650000000000006,5456
15,356,,20240511,,1685,Cancelled,2024-05-11 00:00:00,2024-10-07 00:00:00,6,45.659999999999997,5457
15,433,,20240511,,1685,Cancelled,2024-05-11 00:00:00,2024-10-07 00:00:00,6,13.800000000000001,5457
16,231,847,20241008,20241223,1686,Complete,2024-10-08 00:00:00,,9,65.25,5458
16,281,847,20241008,20241223,1686,Complete,2024-10-08 00:00:00,,10,42.700000000000003,5458
16,451,847,20241008,20241223,1686,Complete,2024-10-08 00:00:00,,8,105.84,5458
40,135,848,20230712,20240227,1687,Complete,2023-07-12 00:00:00,,2,12.52,5459
40,238,848,20230712,20240227,1687,Complete,2023-07-12 00:00:00,,9,95.310000000000002,5459
40,390,848,20230712,20240227,1687,Complete,2023-07-12 00:00:00,,5,92.599999999999994,5459
62,185,849,20230120,20230304,1688,Complete,2023-01-20 00:00:00,,2,7.7599999999999998,5460
62,255,849,20230120,20230304,1688,Complete,2023-01-20 00:00:00,,4,17.239999999999998,5460
45,308,,20230628,,1689,Cancelled,2023-06-28 00:00:00,2024-01-17 00:00:00,2,33.979999999999997,5461
45,488,,20230628,,1689,Cancelled,2023-06-28 00:00:00,2024-01-17 00:00:00,2,2.1600000000000001,5461
90,20,850,20241106,,1690,In Delivery,2024-11-06 00:00:00,,5,50.299999999999997,5462
90,182,850,20241106,,1690,In Delivery,2024-11-06 00:00:00,,2,20.300000000000001,5462
90,259,850,20241106,,1690,In Delivery,2024-11-06 00:00:00,,10,10.800000000000001,5462
90,297,850,20241106,,1690,In Delivery,2024-11-06 00:00:00,,8,40.960000000000001,5462
68,15,,20241003,,1691,In Process,2024-10-03 00:00:00,,5,16.600000000000001,5463
68,95,,20241003,,1691,In Process,2024-10-03 00:00:00,,4,54,5463
32,105,,20230204,,1692,Cancelled,2023-02-04 00:00:00,2023-12-25 00:00:00,8,59.119999999999997,5464
11,209,,20241116,,1693,In Process,2024-11-16 00:00:00,,8,20.640000000000001,5465
11,305,,20241116,,1693,In Process,2024-11-16 00:00:00,,5,33.549999999999997,5465
11,376,,20241116,,1693,In Process,2024-11-16 00:00:00,,4,49,5465
11,378,,20241116,,1693,In Process,2024-11-16 00:00:00,,5,20.399999999999999,5465
99,52,851,20241224,,1694,In Delivery,2024-12-24 00:00:00,,8,68.239999999999995,5466
99,72,851,20241224,,1694,In Delivery,2024-12-24 00:00:00,,8,91.359999999999999,5466
99,163,851,20241224,,1694,In Delivery,2024-12-24 00:00:00,,6,49.68,5466
99,409,851,20241224,,1694,In Delivery,2024-12-24 00:00:00,,3,38.009999999999998,5466
99,432,851,20241224,,1694,In Delivery,2024-12-24 00:00:00,,9,166.13999999999999,5466
70,50,,20230623,,1695,Cancelled,2023-06-23 00:00:00,2024-04-05 00:00:00,4,32.079999999999998,5467
70,252,,20230623,,1695,Cancelled,2023-06-23 00:00:00,2024-04-05 00:00:00,5,79.349999999999994,5467
70,478,,20230623,,1695,Cancelled,2023-06-23 00:00:00,2024-04-05 00:00:00,7,13.369999999999999,5467
11,76,852,20241109,,1696,In Delivery,2024-11-09 00:00:00,,5,24.449999999999999,5468
11,129,852,20241109,,1696,In Delivery,2024-11-09 00:00:00,,5,57.649999999999999,5468
11,321,852,20241109,,1696,In Delivery,2024-11-09 00:00:00,,6,87,5468
11,446,852,20241109,,1696,In Delivery,2024-11-09 00:00:00,,8,140.24000000000001,5468
94,214,853,20241105,,1697,In Delivery,2024-11-05 00:00:00,,1,19.510000000000002,5469
59,18,854,20241130,,1698,In Delivery,2024-11-30 00:00:00,,6,22.859999999999999,5470
59,55,854,20241130,,1698,In Delivery,2024-11-30 00:00:00,,3,29.309999999999999,5470
59,127,854,20241130,,1698,In Delivery,2024-11-30 00:00:00,,4,26.039999999999999,5470
59,215,854,20241130,,1698,In Delivery,2024-11-30 00:00:00,,2,30.120000000000001,5470
3,67,855,20230307,20231004,1699,Complete,2023-03-07 00:00:00,,10,84.900000000000006,5471
3,72,855,20230307,20231004,1699,Complete,2023-03-07 00:00:00,,2,22.84,5471
3,323,855,20230307,20231004,1699,Complete,2023-03-07 00:00:00,,7,81.900000000000006,5471
